feature,importance,fold
PREV_NAME_SELLER_INDUSTRY_FURNITURE_MEAN,172,6
PREV_NAME_SELLER_INDUSTRY_INDUSTRY_MEAN,114,6
PREV_NAME_SELLER_INDUSTRY_JEWELRY_MEAN,19,6
PREV_NAME_SELLER_INDUSTRY_MLMPARTNERS_MEAN,0,6
PREV_NAME_SELLER_INDUSTRY_TOURISM_MEAN,0,6
PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,379,6
PREV_NAME_SELLER_INDUSTRY_NAN_MEAN,0,6
PREV_NAME_YIELD_GROUP_XNA_MEAN,494,6
PREV_NAME_YIELD_GROUP_HIGH_MEAN,958,6
PREV_NAME_YIELD_GROUP_LOW_ACTION_MEAN,308,6
PREV_NAME_YIELD_GROUP_LOW_NORMAL_MEAN,795,6
PREV_NAME_YIELD_GROUP_MIDDLE_MEAN,1000,6
PREV_NAME_YIELD_GROUP_NAN_MEAN,0,6
PREV_PRODUCT_COMBINATION_CARDSTREET_MEAN,213,6
PREV_PRODUCT_COMBINATION_CARDXSELL_MEAN,204,6
PREV_PRODUCT_COMBINATION_CASH_MEAN,330,6
PREV_PRODUCT_COMBINATION_CASHSTREETHIGH_MEAN,239,6
PREV_PRODUCT_COMBINATION_CASHSTREETLOW_MEAN,185,6
PREV_PRODUCT_COMBINATION_CASHSTREETMIDDLE_MEAN,180,6
PREV_PRODUCT_COMBINATION_CASHXSELLHIGH_MEAN,272,6
PREV_PRODUCT_COMBINATION_CASHXSELLLOW_MEAN,378,6
PREV_PRODUCT_COMBINATION_CASHXSELLMIDDLE_MEAN,372,6
PREV_PRODUCT_COMBINATION_POSHOUSEHOLDWITHINTEREST_MEAN,668,6
PREV_PRODUCT_COMBINATION_POSHOUSEHOLDWITHOUTINTEREST_MEAN,239,6
PREV_PRODUCT_COMBINATION_POSINDUSTRYWITHINTEREST_MEAN,240,6
PREV_PRODUCT_COMBINATION_POSINDUSTRYWITHOUTINTEREST_MEAN,98,6
PREV_PRODUCT_COMBINATION_POSMOBILEWITHINTEREST_MEAN,456,6
PREV_PRODUCT_COMBINATION_POSMOBILEWITHOUTINTEREST_MEAN,139,6
PREV_PRODUCT_COMBINATION_POSOTHERWITHINTEREST_MEAN,166,6
PREV_PRODUCT_COMBINATION_POSOTHERSWITHOUTINTEREST_MEAN,15,6
PREV_PRODUCT_COMBINATION_NAN_MEAN,0,6
APPROVED_AMT_ANNUITY_MIN,1012,6
APPROVED_AMT_ANNUITY_MAX,992,6
APPROVED_AMT_ANNUITY_MEAN,1183,6
APPROVED_AMT_APPLICATION_MIN,798,6
APPROVED_AMT_APPLICATION_MAX,723,6
APPROVED_AMT_APPLICATION_MEAN,667,6
APPROVED_AMT_CREDIT_MIN,1107,6
APPROVED_AMT_CREDIT_MAX,704,6
APPROVED_AMT_CREDIT_MEAN,748,6
APPROVED_APP_CREDIT_PERC_MIN,963,6
APPROVED_APP_CREDIT_PERC_MAX,786,6
APPROVED_APP_CREDIT_PERC_MEAN,1155,6
APPROVED_APP_CREDIT_PERC_VAR,1628,6
APPROVED_AMT_DOWN_PAYMENT_MIN,492,6
APPROVED_AMT_DOWN_PAYMENT_MAX,847,6
APPROVED_AMT_DOWN_PAYMENT_MEAN,845,6
APPROVED_AMT_GOODS_PRICE_MIN,788,6
APPROVED_AMT_GOODS_PRICE_MAX,296,6
APPROVED_AMT_GOODS_PRICE_MEAN,607,6
APPROVED_HOUR_APPR_PROCESS_START_MIN,527,6
APPROVED_HOUR_APPR_PROCESS_START_MAX,534,6
APPROVED_HOUR_APPR_PROCESS_START_MEAN,1317,6
APPROVED_RATE_DOWN_PAYMENT_MIN,459,6
APPROVED_RATE_DOWN_PAYMENT_MAX,706,6
APPROVED_RATE_DOWN_PAYMENT_MEAN,734,6
APPROVED_DAYS_DECISION_MIN,862,6
APPROVED_DAYS_DECISION_MAX,1921,6
APPROVED_DAYS_DECISION_MEAN,1017,6
APPROVED_CNT_PAYMENT_MEAN,1205,6
APPROVED_CNT_PAYMENT_SUM,865,6
REFUSED_AMT_ANNUITY_MIN,496,6
REFUSED_AMT_ANNUITY_MAX,534,6
REFUSED_AMT_ANNUITY_MEAN,371,6
REFUSED_AMT_APPLICATION_MIN,264,6
REFUSED_AMT_APPLICATION_MAX,232,6
REFUSED_AMT_APPLICATION_MEAN,259,6
REFUSED_AMT_CREDIT_MIN,547,6
REFUSED_AMT_CREDIT_MAX,295,6
REFUSED_AMT_CREDIT_MEAN,272,6
REFUSED_APP_CREDIT_PERC_MIN,418,6
REFUSED_APP_CREDIT_PERC_MAX,324,6
REFUSED_APP_CREDIT_PERC_MEAN,416,6
REFUSED_APP_CREDIT_PERC_VAR,453,6
REFUSED_AMT_DOWN_PAYMENT_MIN,93,6
REFUSED_AMT_DOWN_PAYMENT_MAX,175,6
REFUSED_AMT_DOWN_PAYMENT_MEAN,103,6
REFUSED_AMT_GOODS_PRICE_MIN,341,6
REFUSED_AMT_GOODS_PRICE_MAX,158,6
REFUSED_AMT_GOODS_PRICE_MEAN,396,6
REFUSED_HOUR_APPR_PROCESS_START_MIN,263,6
REFUSED_HOUR_APPR_PROCESS_START_MAX,280,6
REFUSED_HOUR_APPR_PROCESS_START_MEAN,486,6
REFUSED_RATE_DOWN_PAYMENT_MIN,138,6
REFUSED_RATE_DOWN_PAYMENT_MAX,233,6
REFUSED_RATE_DOWN_PAYMENT_MEAN,143,6
REFUSED_DAYS_DECISION_MIN,534,6
REFUSED_DAYS_DECISION_MAX,787,6
REFUSED_DAYS_DECISION_MEAN,506,6
REFUSED_CNT_PAYMENT_MEAN,282,6
REFUSED_CNT_PAYMENT_SUM,328,6
POS_MONTHS_BALANCE_MAX,927,6
POS_MONTHS_BALANCE_MEAN,1346,6
POS_MONTHS_BALANCE_SIZE,1180,6
POS_SK_DPD_MAX,305,6
POS_SK_DPD_MEAN,524,6
POS_SK_DPD_DEF_MAX,218,6
POS_SK_DPD_DEF_MEAN,459,6
POS_NAME_CONTRACT_STATUS_ACTIVE_MEAN,1490,6
POS_NAME_CONTRACT_STATUS_AMORTIZEDDEBT_MEAN,0,6
POS_NAME_CONTRACT_STATUS_APPROVED_MEAN,89,6
POS_NAME_CONTRACT_STATUS_CANCELED_MEAN,0,6
POS_NAME_CONTRACT_STATUS_COMPLETED_MEAN,1425,6
POS_NAME_CONTRACT_STATUS_DEMAND_MEAN,0,6
POS_NAME_CONTRACT_STATUS_RETURNEDTOTHESTORE_MEAN,133,6
POS_NAME_CONTRACT_STATUS_SIGNED_MEAN,544,6
POS_NAME_CONTRACT_STATUS_XNA_MEAN,0,6
POS_NAME_CONTRACT_STATUS_NAN_MEAN,0,6
POS_COUNT,56,6
INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,378,6
INSTAL_DPD_MAX,620,6
INSTAL_DPD_MEAN,1274,6
INSTAL_DPD_SUM,724,6
INSTAL_DBD_MAX,1703,6
INSTAL_DBD_MEAN,2238,6
INSTAL_DBD_SUM,1674,6
INSTAL_PAYMENT_PERC_MAX,123,6
INSTAL_PAYMENT_PERC_MEAN,925,6
INSTAL_PAYMENT_PERC_SUM,714,6
INSTAL_PAYMENT_PERC_VAR,925,6
INSTAL_PAYMENT_DIFF_MAX,876,6
INSTAL_PAYMENT_DIFF_MEAN,824,6
INSTAL_PAYMENT_DIFF_SUM,788,6
INSTAL_PAYMENT_DIFF_VAR,835,6
INSTAL_AMT_INSTALMENT_MAX,1033,6
INSTAL_AMT_INSTALMENT_MEAN,1022,6
INSTAL_AMT_INSTALMENT_SUM,934,6
INSTAL_AMT_PAYMENT_MIN,1840,6
INSTAL_AMT_PAYMENT_MAX,890,6
INSTAL_AMT_PAYMENT_MEAN,1266,6
INSTAL_AMT_PAYMENT_SUM,967,6
INSTAL_DAYS_ENTRY_PAYMENT_MAX,2148,6
INSTAL_DAYS_ENTRY_PAYMENT_MEAN,1151,6
INSTAL_DAYS_ENTRY_PAYMENT_SUM,1279,6
INSTAL_COUNT,664,6
CC_MONTHS_BALANCE_MIN,36,6
CC_MONTHS_BALANCE_MAX,38,6
CC_MONTHS_BALANCE_MEAN,113,6
CC_MONTHS_BALANCE_SUM,152,6
CC_MONTHS_BALANCE_VAR,89,6
CC_AMT_BALANCE_MIN,83,6
CC_AMT_BALANCE_MAX,120,6
CC_AMT_BALANCE_MEAN,129,6
CC_AMT_BALANCE_SUM,87,6
CC_AMT_BALANCE_VAR,117,6
CC_AMT_CREDIT_LIMIT_ACTUAL_MIN,151,6
CC_AMT_CREDIT_LIMIT_ACTUAL_MAX,99,6
CC_AMT_CREDIT_LIMIT_ACTUAL_MEAN,467,6
CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,433,6
CC_AMT_CREDIT_LIMIT_ACTUAL_VAR,435,6
CC_AMT_DRAWINGS_ATM_CURRENT_MIN,0,6
CC_AMT_DRAWINGS_ATM_CURRENT_MAX,306,6
CC_AMT_DRAWINGS_ATM_CURRENT_MEAN,295,6
CC_AMT_DRAWINGS_ATM_CURRENT_SUM,269,6
CC_AMT_DRAWINGS_ATM_CURRENT_VAR,223,6
CC_AMT_DRAWINGS_CURRENT_MIN,130,6
CC_AMT_DRAWINGS_CURRENT_MAX,187,6
CC_AMT_DRAWINGS_CURRENT_MEAN,163,6
CC_AMT_DRAWINGS_CURRENT_SUM,240,6
CC_AMT_DRAWINGS_CURRENT_VAR,205,6
CC_AMT_DRAWINGS_OTHER_CURRENT_MIN,0,6
CC_AMT_DRAWINGS_OTHER_CURRENT_MAX,52,6
CC_AMT_DRAWINGS_OTHER_CURRENT_MEAN,45,6
CC_AMT_DRAWINGS_OTHER_CURRENT_SUM,42,6
CC_AMT_DRAWINGS_OTHER_CURRENT_VAR,87,6
CC_AMT_DRAWINGS_POS_CURRENT_MIN,52,6
CC_AMT_DRAWINGS_POS_CURRENT_MAX,223,6
CC_AMT_DRAWINGS_POS_CURRENT_MEAN,238,6
CC_AMT_DRAWINGS_POS_CURRENT_SUM,196,6
CC_AMT_DRAWINGS_POS_CURRENT_VAR,215,6
CC_AMT_INST_MIN_REGULARITY_MIN,93,6
CC_AMT_INST_MIN_REGULARITY_MAX,133,6
CC_AMT_INST_MIN_REGULARITY_MEAN,243,6
CC_AMT_INST_MIN_REGULARITY_SUM,177,6
CC_AMT_INST_MIN_REGULARITY_VAR,270,6
CC_AMT_PAYMENT_CURRENT_MIN,317,6
CC_AMT_PAYMENT_CURRENT_MAX,308,6
CC_AMT_PAYMENT_CURRENT_MEAN,510,6
CC_AMT_PAYMENT_CURRENT_SUM,334,6
CC_AMT_PAYMENT_CURRENT_VAR,429,6
CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,40,6
CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,175,6
CC_AMT_PAYMENT_TOTAL_CURRENT_MEAN,327,6
CC_AMT_PAYMENT_TOTAL_CURRENT_SUM,157,6
CC_AMT_PAYMENT_TOTAL_CURRENT_VAR,200,6
CC_AMT_RECEIVABLE_PRINCIPAL_MIN,97,6
CC_AMT_RECEIVABLE_PRINCIPAL_MAX,103,6
CC_AMT_RECEIVABLE_PRINCIPAL_MEAN,127,6
CC_AMT_RECEIVABLE_PRINCIPAL_SUM,113,6
CC_AMT_RECEIVABLE_PRINCIPAL_VAR,134,6
CC_AMT_RECIVABLE_MIN,174,6
CC_AMT_RECIVABLE_MAX,83,6
CC_AMT_RECIVABLE_MEAN,100,6
CC_AMT_RECIVABLE_SUM,83,6
CC_AMT_RECIVABLE_VAR,75,6
CC_AMT_TOTAL_RECEIVABLE_MIN,20,6
CC_AMT_TOTAL_RECEIVABLE_MAX,26,6
CC_AMT_TOTAL_RECEIVABLE_MEAN,32,6
CC_AMT_TOTAL_RECEIVABLE_SUM,32,6
CC_AMT_TOTAL_RECEIVABLE_VAR,21,6
CC_CNT_DRAWINGS_ATM_CURRENT_MIN,0,6
CC_CNT_DRAWINGS_ATM_CURRENT_MAX,64,6
CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,340,6
CC_CNT_DRAWINGS_ATM_CURRENT_SUM,185,6
CC_CNT_DRAWINGS_ATM_CURRENT_VAR,428,6
CC_CNT_DRAWINGS_CURRENT_MIN,48,6
CC_CNT_DRAWINGS_CURRENT_MAX,149,6
CC_CNT_DRAWINGS_CURRENT_MEAN,400,6
CC_CNT_DRAWINGS_CURRENT_SUM,303,6
CC_CNT_DRAWINGS_CURRENT_VAR,347,6
CC_CNT_DRAWINGS_OTHER_CURRENT_MIN,0,6
CC_CNT_DRAWINGS_OTHER_CURRENT_MAX,0,6
CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN,53,6
CC_CNT_DRAWINGS_OTHER_CURRENT_SUM,19,6
CC_CNT_DRAWINGS_OTHER_CURRENT_VAR,98,6
CC_CNT_DRAWINGS_POS_CURRENT_MIN,10,6
CC_CNT_DRAWINGS_POS_CURRENT_MAX,138,6
CC_CNT_DRAWINGS_POS_CURRENT_MEAN,196,6
CC_CNT_DRAWINGS_POS_CURRENT_SUM,135,6
CC_CNT_DRAWINGS_POS_CURRENT_VAR,165,6
CC_CNT_INSTALMENT_MATURE_CUM_MIN,50,6
CC_CNT_INSTALMENT_MATURE_CUM_MAX,80,6
CC_CNT_INSTALMENT_MATURE_CUM_MEAN,173,6
CC_CNT_INSTALMENT_MATURE_CUM_SUM,153,6
CC_CNT_INSTALMENT_MATURE_CUM_VAR,219,6
CC_SK_DPD_MIN,0,6
CC_SK_DPD_MAX,49,6
CC_SK_DPD_MEAN,68,6
CC_SK_DPD_SUM,110,6
CC_SK_DPD_VAR,52,6
CC_SK_DPD_DEF_MIN,0,6
CC_SK_DPD_DEF_MAX,3,6
CC_SK_DPD_DEF_MEAN,183,6
CC_SK_DPD_DEF_SUM,44,6
CC_SK_DPD_DEF_VAR,75,6
CC_NAME_CONTRACT_STATUS_ACTIVE_MIN,0,6
CC_NAME_CONTRACT_STATUS_ACTIVE_MAX,0,6
CC_NAME_CONTRACT_STATUS_ACTIVE_MEAN,89,6
CC_NAME_CONTRACT_STATUS_ACTIVE_SUM,103,6
CC_NAME_CONTRACT_STATUS_ACTIVE_VAR,110,6
CC_NAME_CONTRACT_STATUS_APPROVED_MIN,0,6
CC_NAME_CONTRACT_STATUS_APPROVED_MAX,0,6
CC_NAME_CONTRACT_STATUS_APPROVED_MEAN,0,6
CC_NAME_CONTRACT_STATUS_APPROVED_SUM,0,6
CC_NAME_CONTRACT_STATUS_APPROVED_VAR,0,6
CC_NAME_CONTRACT_STATUS_COMPLETED_MIN,0,6
CC_NAME_CONTRACT_STATUS_COMPLETED_MAX,0,6
CC_NAME_CONTRACT_STATUS_COMPLETED_MEAN,82,6
CC_NAME_CONTRACT_STATUS_COMPLETED_SUM,29,6
CC_NAME_CONTRACT_STATUS_COMPLETED_VAR,48,6
CC_NAME_CONTRACT_STATUS_DEMAND_MIN,0,6
CC_NAME_CONTRACT_STATUS_DEMAND_MAX,0,6
CC_NAME_CONTRACT_STATUS_DEMAND_MEAN,0,6
CC_NAME_CONTRACT_STATUS_DEMAND_SUM,0,6
CC_NAME_CONTRACT_STATUS_DEMAND_VAR,0,6
CC_NAME_CONTRACT_STATUS_REFUSED_MIN,0,6
CC_NAME_CONTRACT_STATUS_REFUSED_MAX,0,6
CC_NAME_CONTRACT_STATUS_REFUSED_MEAN,0,6
CC_NAME_CONTRACT_STATUS_REFUSED_SUM,0,6
CC_NAME_CONTRACT_STATUS_REFUSED_VAR,0,6
CC_NAME_CONTRACT_STATUS_SENTPROPOSAL_MIN,0,6
CC_NAME_CONTRACT_STATUS_SENTPROPOSAL_MAX,0,6
CC_NAME_CONTRACT_STATUS_SENTPROPOSAL_MEAN,0,6
CC_NAME_CONTRACT_STATUS_SENTPROPOSAL_SUM,0,6
CC_NAME_CONTRACT_STATUS_SENTPROPOSAL_VAR,0,6
CC_NAME_CONTRACT_STATUS_SIGNED_MIN,0,6
CC_NAME_CONTRACT_STATUS_SIGNED_MAX,0,6
CC_NAME_CONTRACT_STATUS_SIGNED_MEAN,20,6
CC_NAME_CONTRACT_STATUS_SIGNED_SUM,0,6
CC_NAME_CONTRACT_STATUS_SIGNED_VAR,43,6
CC_NAME_CONTRACT_STATUS_NAN_MIN,0,6
CC_NAME_CONTRACT_STATUS_NAN_MAX,0,6
CC_NAME_CONTRACT_STATUS_NAN_MEAN,0,6
CC_NAME_CONTRACT_STATUS_NAN_SUM,0,6
CC_NAME_CONTRACT_STATUS_NAN_VAR,0,6
CC_COUNT,39,6
INDEX,2676,7
CODE_GENDER,410,7
FLAG_OWN_CAR,17,7
FLAG_OWN_REALTY,110,7
CNT_CHILDREN,167,7
AMT_INCOME_TOTAL,1152,7
AMT_CREDIT,1670,7
AMT_ANNUITY,2182,7
AMT_GOODS_PRICE,1717,7
REGION_POPULATION_RELATIVE,2057,7
DAYS_BIRTH,2921,7
DAYS_EMPLOYED,2946,7
DAYS_REGISTRATION,2603,7
DAYS_ID_PUBLISH,2545,7
OWN_CAR_AGE,1187,7
FLAG_MOBIL,0,7
FLAG_EMP_PHONE,0,7
FLAG_WORK_PHONE,205,7
FLAG_CONT_MOBILE,0,7
FLAG_PHONE,136,7
FLAG_EMAIL,24,7
CNT_FAM_MEMBERS,225,7
REGION_RATING_CLIENT,78,7
REGION_RATING_CLIENT_W_CITY,196,7
HOUR_APPR_PROCESS_START,1050,7
REG_REGION_NOT_LIVE_REGION,26,7
REG_REGION_NOT_WORK_REGION,21,7
LIVE_REGION_NOT_WORK_REGION,23,7
REG_CITY_NOT_LIVE_CITY,124,7
REG_CITY_NOT_WORK_CITY,68,7
LIVE_CITY_NOT_WORK_CITY,55,7
EXT_SOURCE_1,2936,7
EXT_SOURCE_2,3526,7
EXT_SOURCE_3,3694,7
APARTMENTS_AVG,412,7
BASEMENTAREA_AVG,457,7
YEARS_BEGINEXPLUATATION_AVG,391,7
YEARS_BUILD_AVG,243,7
COMMONAREA_AVG,294,7
ELEVATORS_AVG,152,7
ENTRANCES_AVG,349,7
FLOORSMAX_AVG,176,7
FLOORSMIN_AVG,165,7
LANDAREA_AVG,596,7
LIVINGAPARTMENTS_AVG,277,7
LIVINGAREA_AVG,417,7
NONLIVINGAPARTMENTS_AVG,189,7
NONLIVINGAREA_AVG,547,7
APARTMENTS_MODE,617,7
BASEMENTAREA_MODE,492,7
YEARS_BEGINEXPLUATATION_MODE,559,7
YEARS_BUILD_MODE,314,7
COMMONAREA_MODE,408,7
ELEVATORS_MODE,89,7
ENTRANCES_MODE,209,7
FLOORSMAX_MODE,65,7
FLOORSMIN_MODE,83,7
LANDAREA_MODE,620,7
LIVINGAPARTMENTS_MODE,406,7
LIVINGAREA_MODE,503,7
NONLIVINGAPARTMENTS_MODE,91,7
NONLIVINGAREA_MODE,449,7
APARTMENTS_MEDI,411,7
BASEMENTAREA_MEDI,379,7
YEARS_BEGINEXPLUATATION_MEDI,407,7
YEARS_BUILD_MEDI,186,7
COMMONAREA_MEDI,352,7
ELEVATORS_MEDI,65,7
ENTRANCES_MEDI,145,7
FLOORSMAX_MEDI,78,7
FLOORSMIN_MEDI,103,7
LANDAREA_MEDI,517,7
LIVINGAPARTMENTS_MEDI,247,7
LIVINGAREA_MEDI,415,7
NONLIVINGAPARTMENTS_MEDI,81,7
NONLIVINGAREA_MEDI,352,7
TOTALAREA_MODE,942,7
OBS_30_CNT_SOCIAL_CIRCLE,374,7
DEF_30_CNT_SOCIAL_CIRCLE,201,7
OBS_60_CNT_SOCIAL_CIRCLE,522,7
DEF_60_CNT_SOCIAL_CIRCLE,115,7
DAYS_LAST_PHONE_CHANGE,2287,7
FLAG_DOCUMENT_2,0,7
FLAG_DOCUMENT_3,172,7
FLAG_DOCUMENT_4,0,7
FLAG_DOCUMENT_5,30,7
FLAG_DOCUMENT_6,25,7
FLAG_DOCUMENT_7,0,7
FLAG_DOCUMENT_8,39,7
FLAG_DOCUMENT_9,0,7
FLAG_DOCUMENT_10,0,7
FLAG_DOCUMENT_11,27,7
FLAG_DOCUMENT_12,0,7
FLAG_DOCUMENT_13,0,7
FLAG_DOCUMENT_14,0,7
FLAG_DOCUMENT_15,0,7
FLAG_DOCUMENT_16,71,7
FLAG_DOCUMENT_17,0,7
FLAG_DOCUMENT_18,76,7
FLAG_DOCUMENT_19,0,7
FLAG_DOCUMENT_20,0,7
FLAG_DOCUMENT_21,0,7
AMT_REQ_CREDIT_BUREAU_HOUR,0,7
AMT_REQ_CREDIT_BUREAU_DAY,32,7
AMT_REQ_CREDIT_BUREAU_WEEK,40,7
AMT_REQ_CREDIT_BUREAU_MON,151,7
AMT_REQ_CREDIT_BUREAU_QRT,224,7
AMT_REQ_CREDIT_BUREAU_YEAR,407,7
NAME_CONTRACT_TYPE_CASHLOANS,80,7
NAME_CONTRACT_TYPE_REVOLVINGLOANS,4,7
NAME_TYPE_SUITE_CHILDREN,34,7
NAME_TYPE_SUITE_FAMILY,50,7
NAME_TYPE_SUITE_GROUPOFPEOPLE,0,7
NAME_TYPE_SUITE_OTHER_A,1,7
NAME_TYPE_SUITE_OTHER_B,30,7
NAME_TYPE_SUITE_SPOUSEPARTNER,43,7
NAME_TYPE_SUITE_UNACCOMPANIED,75,7
NAME_INCOME_TYPE_BUSINESSMAN,0,7
NAME_INCOME_TYPE_COMMERCIALASSOCIATE,115,7
NAME_INCOME_TYPE_MATERNITYLEAVE,0,7
NAME_INCOME_TYPE_PENSIONER,0,7
NAME_INCOME_TYPE_STATESERVANT,47,7
NAME_INCOME_TYPE_STUDENT,0,7
NAME_INCOME_TYPE_UNEMPLOYED,0,7
NAME_INCOME_TYPE_WORKING,130,7
NAME_EDUCATION_TYPE_ACADEMICDEGREE,0,7
NAME_EDUCATION_TYPE_HIGHEREDUCATION,74,7
NAME_EDUCATION_TYPE_INCOMPLETEHIGHER,40,7
NAME_EDUCATION_TYPE_LOWERSECONDARY,29,7
NAME_EDUCATION_TYPE_SECONDARYSECONDARYSPECIAL,120,7
NAME_FAMILY_STATUS_CIVILMARRIAGE,15,7
NAME_FAMILY_STATUS_MARRIED,252,7
NAME_FAMILY_STATUS_SEPARATED,14,7
NAME_FAMILY_STATUS_SINGLENOTMARRIED,75,7
NAME_FAMILY_STATUS_UNKNOWN,0,7
NAME_FAMILY_STATUS_WIDOW,59,7
NAME_HOUSING_TYPE_COOPAPARTMENT,0,7
NAME_HOUSING_TYPE_HOUSEAPARTMENT,72,7
NAME_HOUSING_TYPE_MUNICIPALAPARTMENT,55,7
NAME_HOUSING_TYPE_OFFICEAPARTMENT,50,7
NAME_HOUSING_TYPE_RENTEDAPARTMENT,20,7
NAME_HOUSING_TYPE_WITHPARENTS,3,7
OCCUPATION_TYPE_ACCOUNTANTS,66,7
OCCUPATION_TYPE_CLEANINGSTAFF,22,7
OCCUPATION_TYPE_COOKINGSTAFF,13,7
OCCUPATION_TYPE_CORESTAFF,42,7
OCCUPATION_TYPE_DRIVERS,86,7
OCCUPATION_TYPE_HRSTAFF,0,7
OCCUPATION_TYPE_HIGHSKILLTECHSTAFF,60,7
OCCUPATION_TYPE_ITSTAFF,0,7
OCCUPATION_TYPE_LABORERS,128,7
OCCUPATION_TYPE_LOWSKILLLABORERS,48,7
OCCUPATION_TYPE_MANAGERS,8,7
OCCUPATION_TYPE_MEDICINESTAFF,58,7
OCCUPATION_TYPE_PRIVATESERVICESTAFF,19,7
OCCUPATION_TYPE_REALTYAGENTS,0,7
OCCUPATION_TYPE_SALESSTAFF,97,7
OCCUPATION_TYPE_SECRETARIES,14,7
OCCUPATION_TYPE_SECURITYSTAFF,15,7
OCCUPATION_TYPE_WAITERSBARMENSTAFF,35,7
WEEKDAY_APPR_PROCESS_START_FRIDAY,35,7
WEEKDAY_APPR_PROCESS_START_MONDAY,82,7
WEEKDAY_APPR_PROCESS_START_SATURDAY,37,7
WEEKDAY_APPR_PROCESS_START_SUNDAY,78,7
WEEKDAY_APPR_PROCESS_START_THURSDAY,11,7
WEEKDAY_APPR_PROCESS_START_TUESDAY,98,7
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,57,7
ORGANIZATION_TYPE_ADVERTISING,0,7
ORGANIZATION_TYPE_AGRICULTURE,11,7
ORGANIZATION_TYPE_BANK,57,7
ORGANIZATION_TYPE_BUSINESSENTITYTYPE1,44,7
ORGANIZATION_TYPE_BUSINESSENTITYTYPE2,7,7
ORGANIZATION_TYPE_BUSINESSENTITYTYPE3,158,7
ORGANIZATION_TYPE_CLEANING,0,7
ORGANIZATION_TYPE_CONSTRUCTION,110,7
ORGANIZATION_TYPE_CULTURE,0,7
ORGANIZATION_TYPE_ELECTRICITY,10,7
ORGANIZATION_TYPE_EMERGENCY,0,7
ORGANIZATION_TYPE_GOVERNMENT,41,7
ORGANIZATION_TYPE_HOTEL,24,7
ORGANIZATION_TYPE_HOUSING,18,7
ORGANIZATION_TYPE_INDUSTRYTYPE1,8,7
ORGANIZATION_TYPE_INDUSTRYTYPE10,0,7
ORGANIZATION_TYPE_INDUSTRYTYPE11,0,7
ORGANIZATION_TYPE_INDUSTRYTYPE12,0,7
ORGANIZATION_TYPE_INDUSTRYTYPE13,0,7
ORGANIZATION_TYPE_INDUSTRYTYPE2,0,7
ORGANIZATION_TYPE_INDUSTRYTYPE3,13,7
ORGANIZATION_TYPE_INDUSTRYTYPE4,5,7
ORGANIZATION_TYPE_INDUSTRYTYPE5,0,7
ORGANIZATION_TYPE_INDUSTRYTYPE6,0,7
ORGANIZATION_TYPE_INDUSTRYTYPE7,3,7
ORGANIZATION_TYPE_INDUSTRYTYPE8,0,7
ORGANIZATION_TYPE_INDUSTRYTYPE9,94,7
ORGANIZATION_TYPE_INSURANCE,0,7
ORGANIZATION_TYPE_KINDERGARTEN,42,7
ORGANIZATION_TYPE_LEGALSERVICES,0,7
ORGANIZATION_TYPE_MEDICINE,49,7
ORGANIZATION_TYPE_MILITARY,101,7
ORGANIZATION_TYPE_MOBILE,0,7
ORGANIZATION_TYPE_OTHER,30,7
ORGANIZATION_TYPE_POLICE,57,7
ORGANIZATION_TYPE_POSTAL,6,7
ORGANIZATION_TYPE_REALTOR,0,7
ORGANIZATION_TYPE_RELIGION,0,7
ORGANIZATION_TYPE_RESTAURANT,38,7
ORGANIZATION_TYPE_SCHOOL,78,7
ORGANIZATION_TYPE_SECURITY,1,7
ORGANIZATION_TYPE_SECURITYMINISTRIES,63,7
ORGANIZATION_TYPE_SELFEMPLOYED,113,7
ORGANIZATION_TYPE_SERVICES,7,7
ORGANIZATION_TYPE_TELECOM,0,7
ORGANIZATION_TYPE_TRADETYPE1,0,7
ORGANIZATION_TYPE_TRADETYPE2,0,7
ORGANIZATION_TYPE_TRADETYPE3,22,7
ORGANIZATION_TYPE_TRADETYPE4,0,7
ORGANIZATION_TYPE_TRADETYPE5,0,7
ORGANIZATION_TYPE_TRADETYPE6,0,7
ORGANIZATION_TYPE_TRADETYPE7,33,7
ORGANIZATION_TYPE_TRANSPORTTYPE1,0,7
ORGANIZATION_TYPE_TRANSPORTTYPE2,6,7
ORGANIZATION_TYPE_TRANSPORTTYPE3,97,7
ORGANIZATION_TYPE_TRANSPORTTYPE4,37,7
ORGANIZATION_TYPE_UNIVERSITY,8,7
ORGANIZATION_TYPE_XNA,0,7
FONDKAPREMONT_MODE_NOTSPECIFIED,33,7
FONDKAPREMONT_MODE_ORGSPECACCOUNT,20,7
FONDKAPREMONT_MODE_REGOPERACCOUNT,41,7
FONDKAPREMONT_MODE_REGOPERSPECACCOUNT,18,7
HOUSETYPE_MODE_BLOCKOFFLATS,0,7
HOUSETYPE_MODE_SPECIFICHOUSING,24,7
HOUSETYPE_MODE_TERRACEDHOUSE,0,7
WALLSMATERIAL_MODE_BLOCK,15,7
